g_number,g_price,g_details,g_picture,g_color,g_size,g_brand
100019718261,4399.00,商品名称：AppleiPad Air（第五代）&商品编号：100019718261&商品毛重：0.85kg&商品产地：中国大陆&屏幕尺寸：10.9英寸&是否支持专用键盘：支持专用键盘&类型：娱乐平板&系统：iPadOS&内存容量：64GB&处理器：Apple M1芯片&厚度：7.0mm以下&运行内存：其他&CPU核心数：八核&支持IPv6：不支持IPv6&热门机型：iPad Air&分辨率：2360*1640&颜色：蓝色&,http://img11.360buyimg.com/n1/s450x450_jfs/t1/221342/10/26912/38496/6461e811Fcb604195/c14cfac74f64c23d.jpg,蓝色,WLAN版 64G,Apple
100053354085,14989.00,商品名称：机械师F117-X47KR47TD6Awtt&商品编号：100053354085&商品毛重：17.7kg&商品产地：中国大陆&屏幕尺寸：无显示器&能效等级：一级能效&类型：单主机&内存容量：32GB&优选服务：上门服务，三年质保，7*24H咨询&机箱大小：30L及以上&处理器：intel i7&系统：Windows 11&硬盘容量：1TB SSD&支持IPv6：支持IPv6&显卡型号：RTX 4070Ti&系列：机械师F117&特性：水冷，拆机保修，无线上网&适用场景：游戏电竞&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/132234/1/31510/92451/64112854F3866e280/3047f0a3eecdb467.jpg,【13代高端】i7K+4070Ti+32G,,机械师（MACHENIKE）
100056375379,3399.00,商品名称：小米23046RP50C&商品编号：100056375379&商品毛重：1.08kg&商品产地：中国大陆&屏幕尺寸：11英寸&分辨率：2880*1800&类型：办公平板&护眼模式：莱茵认证&系统：Android&支持IPv6：支持IPv6&厚度：7.0mm以下&CPU核心数：八核&运行内存：12GB&热门机型：小米平板&内存容量：512GB&是否支持专用键盘：支持专用键盘&特性：分屏应用，窄边框，高保真音质，AI智能语音&颜色：蓝色&,http://img14.360buyimg.com/n1/s450x450_jfs/t1/165726/17/34062/101725/6454f03bF8a8b81f9/94aac7b131b97ff5.jpg,新【平板6Pro 骁龙8+】远山蓝,12+512GB/144Hz/2.8K,小米（MI）
100037028279,5499.00,商品名称：华为HUAWEI MateBook E Go性能版&商品编号：100037028279&商品毛重：2.22kg&商品产地：中国大陆&内存容量：16GB&分辨率：2560*1600&类型：二合一平板&系统：Windows&CPU核心数：八核&运行内存：16GB&屏幕尺寸：12.3英寸&厚度：7.1-9mm&支持IPv6：支持IPv6&颜色：灰色&,http://img14.360buyimg.com/n1/s450x450_jfs/t1/95771/26/34813/69295/64619c63F7df23c8b/369fd67d138e2e3f.jpg,星云灰+星际蓝键盘,【性能版】16+512GB,华为（HUAWEI）
10067891468496,6499.00,商品名称：华硕（ASUS）天选3&商品编号：10067891468496&店铺： 华硕电脑官方旗舰店&商品毛重：4.0kg&货号：天选&屏幕色域：100%sRGB&类型：高端游戏笔记本&系统：Windows 11 家庭中文版&厚度：20.0mm以上&显卡类型：发烧级游戏光线追踪显卡&显卡芯片供应商：NVIDIA&内存容量：16GB&系列：华硕-天选&支持IPv6：支持IPv6&颜色：白色&特征特质：PCI-E高速固态硬盘，雷电接口，Wi-Fi 6&处理器：intel i7&屏幕刷新率：144Hz&屏幕尺寸：15.0-15.9英寸&能效等级：一级能效&显卡型号：RTX 3050&机身材质：金属+复合材质&固态硬盘（SSD）：512GB&机械硬盘：无机械硬盘&,http://img11.360buyimg.com/n1/jfs/t1/219677/25/21912/170983/645fcdadFa848c0a0/136cabc661e44591.jpg,魔幻青 14核i7标压 RTX3050 满血版,,华硕（ASUS）
10043598885659,1858.00,商品名称：HUWIHW01&商品编号：10043598885659&店铺： HUWI旗舰店&商品毛重：3.0kg&商品产地：中国大陆&货号：HW01&屏幕色域：72%NTSC&类型：高性能轻薄笔记本&优选服务：两年质保&厚度：15.1-18.0mm&特性：背光键盘，指纹识别，全面屏&屏幕比例：16:9&系列：HUWI-F轻薄&支持IPv6：支持IPv6&机械硬盘：无机械硬盘&能效等级：一级能效&屏幕尺寸：15.0-15.9英寸&处理器：intel 赛扬&屏幕刷新率：60Hz&系统：Linux&显卡芯片供应商：Intel&显卡型号：集成显卡&内存容量：8GB&固态硬盘（SSD）：512GB&颜色：银色&,http://img14.360buyimg.com/n1/jfs/t1/140789/2/33832/135231/63ec9d34F5bb5de09/d3ba1562efc60ba9.jpg,高配英特尔四核+12代 IPS屏窄边全面屏+抗蓝光,8G运行+512G超速硬盘,HUWI
100038367323,698.00,商品名称：铭能XS7650&商品编号：100038367323&商品毛重：7.0kg&商品产地：中国大陆&内存容量：8GB&系列：世纪之星-V6&支持IPv6：支持IPv6&系统：Windows 7&机箱大小：10L以下&处理器：intel&硬盘容量：240-256GB SSD&显卡型号：集成显卡&类型：单主机&屏幕尺寸：无显示器&适用场景：商用&,http://img13.360buyimg.com/n1/s450x450_jfs/t1/75298/33/19621/94928/6360b29eE55de047e/211a046f67622dcc.jpg,单主机,英特尔G3250+8G+256G固态,铭能
100043402322,6699.00,商品名称：七彩虹七彩虹将星X15AT&商品编号：100043402322&商品毛重：4.4kg&商品产地：中国大陆&屏幕色域：72%NTSC&类型：游戏笔记本&系统：Windows 11 不带Office&厚度：20.0mm以上&显卡类型：高性能游戏独立显卡&显卡芯片供应商：NVIDIA&内存容量：16GB&系列：七彩虹-将星系列&支持IPv6：支持IPv6&处理器：intel i5&屏幕刷新率：144Hz&颜色：蓝色&屏幕尺寸：15.0-15.9英寸&显卡型号：RTX 4060&能效等级：一级能效&固态硬盘（SSD）：512GB&机械硬盘：无机械硬盘&,http://img12.360buyimg.com/n1/s450x450_jfs/t1/123988/12/33611/139751/64619354Ff1f00831/af5f55007ade7a74.jpg,RTX4060,i5-13500HX/16G/512G/苍珀蓝,七彩虹（Colorful）
100054170565,9499.00,商品名称：联想小新pro&商品编号：100054170565&商品毛重：13.5kg&商品产地：中国大陆&内存容量：32GB&系列：联想-小新&支持IPv6：支持IPv6&系统：Windows 11&处理器：intel i9&屏幕尺寸：27-31英寸&硬盘容量：1TB SSD&显卡型号：ARC A370M&屏幕类型：全面屏&屏幕比例：16：9&优选服务：三年质保&适用场景：商用&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/140484/10/35623/75984/643ca80fF73a01aa3/67e6ab5e79d9f8d6.jpg,【小新pro27】13代i9 32G 独显,,联想（Lenovo）
10027074345948,2699.00,商品名称：宁美 卓越 英特尔i5 12400/13代13400台式办公游戏电脑主机企业采购设计师整机DIY组装 【高配版】10代i5丨16G丨512G 家用办公&商品编号：10027074345948&店铺： 宁美官方旗舰店&商品毛重：10.0kg&商品产地：中国大陆&处理器：intel i5&类别：家用办公&硬盘：固态硬盘&显卡型号：集成显卡&适用游戏：英雄联盟，穿越火线&,http://img13.360buyimg.com/n1/jfs/t1/216805/36/22125/62140/63abe45dFf43228dc/af79e2a96ebc4468.jpg,【高配版】10代i5丨16G丨512G,,宁美国度
10071576381974,2588.00,商品名称：联想（Lenovo）拯救者&商品编号：10071576381974&店铺： 客多来优品二手电脑专营店&商品毛重：2.3kg&商品产地：中国大陆&内存容量：16GB&分辨率：1920*1080&标签：功能完好，屏幕完好，外观完好，电池耐用，带配件&系统：Windows&质保期：店铺保修&成色：95成新&硬盘容量：512GB SSD&显卡型号：GTX 1060&屏幕尺寸：15.6英寸&包装配件：其他&显卡类型：高性能游戏独立显卡&,http://img14.360buyimg.com/n1/s450x450_jfs/t1/109384/35/37250/73606/64250359F370ed1b5/4bf24ebc30b9cd93.jpg,,95新 店长推荐 i5-7300GTX1050TI,联想（Lenovo）
10028261793402,2799.00,商品名称：御千龙HXZ110&商品编号：10028261793402&店铺： 航向者组装电脑旗舰店&商品毛重：8.0kg&货号：HZ110&处理器：intel i5&类别：主流游戏&硬盘：固态硬盘&显卡型号：RTX 2060&适用游戏：逆战，仙剑情缘，天龙八部，仙剑七，吃鸡游戏，极品飞车，英雄联盟，魔兽世界，方舟生产进化，CS，GO，守望先锋，DOTA2，穿越火线，全面战争，NBA，2K15，300英雄，风暴英雄，神作的终极形态，剑灵，求生之路2，堡垒之夜，无限法则，Apex英雄，激战2，坦克世界，最终幻想13，剑网3，梦幻西游2，梦三国，刺客信条，孤岛危机3，巫师3，孤岛惊魂4，合金装备5，看门狗&,http://img12.360buyimg.com/n1/jfs/t1/127666/22/32996/121210/646203bcFa0392b3b/69d385a49659f617.jpg,套三 i5 12400F丨512G丨2060 6G,,御千龙
100027098814,3999.00,商品名称：ThinkPadE15&商品编号：100027098814&商品毛重：2.69kg&商品产地：中国大陆&屏幕尺寸：15.0-15.9英寸&系列：ThinkPad - E系列&屏幕色域：100%sRGB&机械硬盘：无机械硬盘&支持IPv6：支持IPv6&显卡芯片供应商：AMD&系统：Windows 11&类型：轻薄笔记本&厚度：18.1-20.0mm&屏幕刷新率：60Hz&内存容量：16GB&处理器：AMD R5&显卡型号：集成显卡&屏幕比例：16:9&固态硬盘（SSD）：512GB&颜色：黑色&,http://img14.360buyimg.com/n1/s450x450_jfs/t1/136663/17/36973/70931/6460cf78Fd6b49f45/1d8b8228d17c0f2d.jpg,15.6英寸 win 11,新款E15|R5|16G|512G win11,ThinkPad
39993326203,3298.00,商品名称：青聪HC001&商品编号：39993326203&店铺： 华橙电脑旗舰店&商品毛重：12.0kg&商品产地：中国大陆&货号：HC001&处理器：intel i5&能效等级：无能效等级&硬盘：固态硬盘&显卡型号：RTX 3060&适用游戏：逆战，吃鸡游戏，英雄联盟，魔兽世界，CS，GO，守望先锋，DOTA2，穿越火线&类别：主流游戏&,http://img13.360buyimg.com/n1/jfs/t1/49499/37/24672/197385/6462f0b7F09999186/975e7d8edcfdef58.jpg,配置五i5 12490F丨512G丨3060独显,,青聪
10061436239270,5499.00,商品名称：七彩虹（Colorful） I5 13490F/3060/ti/3070 游戏台式DIY组装电脑主机 13490F+RTX3060ti 8G 配置三&商品编号：10061436239270&店铺： Colorfire旗舰店&商品毛重：12.0kg&处理器：intel i5&能效等级：无能效等级&硬盘：固态硬盘&适用游戏：逆战，极品飞车，英雄联盟，GTA5，DOTA2，穿越火线，剑灵，武装突袭3，激战2，战地5，坦克世界，孤岛危机3&类别：高端游戏&,http://img10.360buyimg.com/n1/jfs/t1/222386/18/15935/125096/6438c58dF2ac5cd91/5748cc251e9d33c0.jpg,13490F+RTX3060ti 8G 配置三,,七彩虹（Colorful）
10069952826786,11999.00,商品名称：戴尔（DELL）G16-7630&商品编号：10069952826786&店铺： 戴尔官方旗舰店&商品毛重：5.11kg&内存容量：16GB&系列：戴尔-游匣G系列&屏幕色域：DCI-P3&机械硬盘：无机械硬盘&支持IPv6：支持IPv6&固态硬盘（SSD）：1TB&系统：Windows 11 带Office&屏幕尺寸：16.0-16.9英寸&厚度：20.0mm以上&屏幕刷新率：240Hz&显卡型号：RTX 4060&类型：高端游戏笔记本&显卡类型：高性能游戏独立显卡&处理器：intel i9&显卡芯片供应商：NVIDIA&颜色：白色&,http://img11.360buyimg.com/n1/jfs/t1/111848/28/33740/114264/6461d969Fa4e30d38/c2dad1adb8da23f2.jpg,1948白：i9/1TB/4060/240Hz,,戴尔（DELL）
100047553864,6699.00,商品名称：ThinkPadThinkBook 16+&商品编号：100047553864&商品毛重：2.7kg&商品产地：中国大陆&屏幕色域：100%sRGB&类型：轻薄笔记本&系统：Windows 11 带Office&厚度：15.1-18.0mm&特性：背光键盘&内存容量：16GB&系列：ThinkBook 16+&支持IPv6：支持IPv6&颜色：灰色&处理器：intel i5&屏幕刷新率：120Hz&屏幕尺寸：16.0-16.9英寸&显卡芯片供应商：NVIDIA&显卡型号：RTX 3050&屏幕比例：16:10&固态硬盘（SSD）：512GB&机械硬盘：无机械硬盘&,http://img14.360buyimg.com/n1/s450x450_jfs/t1/112663/3/32900/86680/6460d251Fcb72a96d/88e54f4dec83bd82.jpg,ThinkBook 16+ 2023,【新】i5-13500H 16G RTX3050,ThinkPad
10062930451661,8799.00,商品名称：联想（Lenovo）联想台式机&商品编号：10062930451661&商品毛重：11.5kg&屏幕尺寸：无显示器&系列：联想-扬天M&类型：单主机&系统：Windows 11&机箱大小：10-20L&处理器：intel i7&能效等级：一级能效&硬盘容量：512GB SSD+1TB HDD&支持IPv6：支持IPv6&显卡型号：GTX1660S&内存容量：32GB&特性：拆机保修&适用场景：设计制图&,http://img11.360buyimg.com/n1/s450x450_jfs/t1/213282/23/30067/102399/6462d605F46396960/4922cf957d2377d2.jpg,i7-12700F GTX1660s 6G独显,定制： 32G 1T+512G SSD,联想（Lenovo）
100056375401,2799.00,商品名称：小米23046RP50C&商品编号：100056375401&商品毛重：1.07kg&商品产地：中国大陆&屏幕尺寸：11英寸&是否支持专用键盘：支持专用键盘&类型：办公平板&护眼模式：莱茵认证&系统：Android&支持IPv6：支持IPv6&CPU核心数：八核&内存容量：256GB&热门机型：小米平板&厚度：7.0mm以下&运行内存：8GB&分辨率：2880*1800&特性：分屏应用，窄边框，高保真音质，AI智能语音&颜色：黑色&,http://img11.360buyimg.com/n1/s450x450_jfs/t1/212055/33/29638/98719/6454ef95F47371688/bf4503cee9180c47.jpg,新【平板6Pro 骁龙8+】黑色,8+256GB/144Hz/2.8K,小米（MI）
100052028173,6199.00,商品名称：惠普 TG02-151rcn&商品编号：100052028173&商品毛重：7.15kg&商品产地：中国大陆&货号：7K7Q7PA&屏幕尺寸：无显示器&能效等级：一级能效&类型：单主机&系统：Windows 11&机箱大小：10-20L&处理器：intel i5&硬盘容量：512GB SSD&内存容量：16GB&显卡型号：RTX 3060&支持IPv6：支持IPv6&系列：惠普-暗影精灵&适用场景：游戏电竞&,http://img13.360buyimg.com/n1/s450x450_jfs/t1/214536/11/24420/87785/63bb80d2F701f013a/d8edae2586dfa9b1.jpg,暗影精灵,暗影9|13代i5 16G 3060 512G,惠普（HP）
10027451533142,2399.00,商品名称：奥珀特（aopote）XY19&商品编号：10027451533142&店铺： 奥珀电脑专营店&商品毛重：10.0kg&内存容量：16GB&系列：无&类型：准系统主机&优选服务：上门服务，三年质保，7*24H咨询&机箱大小：10-20L&处理器：intel i7&硬盘容量：512GB SSD&系统：Windows 7&显卡型号：集成显卡&屏幕尺寸：23-25英寸&支持IPv6：支持IPv6&适用场景：商用&,http://img12.360buyimg.com/n1/jfs/t1/198848/22/31477/88689/642e32cbF7af8c009/9b73268d4338594e.jpg,套餐三（酷睿i7/16G内存/512G固态+显示器,,奥珀特（aopote）
100051322539,4209.00,商品名称：联想扬天M4000q&商品编号：100051322539&商品毛重：5.5kg&商品产地：中国大陆&货号：90SL0016CD&屏幕尺寸：23-25英寸&能效等级：一级能效&类型：主机+显示器&内存容量：16GB&系统：Windows 11&机箱大小：10L以下&处理器：intel i5&优选服务：上门服务，三年质保，7*24H咨询&硬盘容量：1TB SSD&系列：联想-扬天M4000q系列&显卡型号：其他&支持IPv6：支持IPv6&特性：无线上网&适用场景：商用&,http://img14.360buyimg.com/n1/jfs/t1/145380/9/37569/59546/6461fff0F8b20ef4c/643b52327a97925e.jpg,23英寸,12代i5 16G 1T SSD,联想（Lenovo）
100045834956,4499.00,商品名称：雷神ThunderBook&商品编号：100045834956&商品毛重：3.08kg&商品产地：中国大陆&屏幕色域：100%sRGB&类型：高性能轻薄笔记本&系统：Windows 11&厚度：15.1-18.0mm&机身材质：金属+复合材质&显卡芯片供应商：NVIDIA&内存容量：16GB&系列：雷神911&支持IPv6：支持IPv6&颜色：灰色&处理器：intel i5&屏幕刷新率：60Hz&能效等级：一级能效&屏幕尺寸：14.0-14.9英寸&显卡型号：RTX 2050&屏幕比例：16:10&固态硬盘（SSD）：512GB&机械硬盘：无机械硬盘&,http://img11.360buyimg.com/n1/s450x450_jfs/t1/135084/17/32698/79341/643e5039F9180452c/eb7c82bdc89b16fe.jpg,,T-book i5|RTX2050|100%sRGB,雷神（ThundeRobot）
100047431476,7699.00,商品名称：戴尔G15 5530&商品编号：100047431476&商品毛重：4.98kg&商品产地：中国大陆&屏幕色域：100%sRGB&类型：游戏笔记本&优选服务：两年质保&厚度：20.0mm以上&显卡类型：高性能游戏独立显卡&显卡芯片供应商：NVIDIA&内存容量：16GB&能效等级：一级能效&支持IPv6：支持IPv6&机械硬盘：无机械硬盘&处理器：intel i5&屏幕刷新率：165Hz&系列：戴尔-游匣G系列&屏幕尺寸：15.0-15.9英寸&显卡型号：RTX 4050&系统：Windows 11 带Office&固态硬盘（SSD）：512GB&颜色：黑色&,http://img11.360buyimg.com/n1/s450x450_jfs/t1/78661/35/26572/99233/6460dea8F262672bc/8622255db65e94a8.jpg,13代游匣G15 195W整机功耗,主推|i5HX/RTX4050/512G/165Hz,戴尔（DELL）
10056822284482,3598.00,商品名称：荣耀（HONOR）GLO-N56&商品编号：10056822284482&店铺： 荣耀千百回专卖店&商品毛重：2.0kg&商品产地：中国大陆&屏幕比例：3:2&系列：荣耀-Magicbook&屏幕色域：100%sRGB&屏幕尺寸：14.0-14.9英寸&支持IPv6：支持IPv6&特性：背光键盘，指纹识别，Wi-Fi 6&系统：Windows 11 带Office&类型：轻薄笔记本&厚度：15.1-18.0mm&显卡芯片供应商：AMD&处理器：AMD R5&内存容量：16GB&显卡型号：集成显卡&优选服务：两年质保&固态硬盘（SSD）：512GB&机械硬盘：无机械硬盘&,http://img12.360buyimg.com/n1/jfs/t1/61070/27/24601/74679/6433747cF0b546b6d/0135b279e581fd73.jpg,冰河银 R5-6600H 集成显卡,,荣耀（HONOR）
11383450671,7199.00,商品名称：鑫锐XR-XT001&商品编号：11383450671&店铺： 鑫锐电脑旗舰店&商品毛重：8.0kg&商品产地：中国大陆&货号：XR-XT001&处理器：intel i7&能效等级：无能效等级&硬盘：固态硬盘&显卡型号：RTX 3060Ti&适用游戏：逆战，天龙八部，仙剑七，吃鸡游戏，英雄联盟，魔兽世界，CS，GO，守望先锋，穿越火线，300英雄，剑灵，堡垒之夜，梦幻西游2&类别：高端游戏&,http://img11.360buyimg.com/n1/jfs/t1/136812/29/34600/206643/6462590aF6fda3440/84baa6cb02af8130.jpg,,二 13700F丨3060Ti丨16G丨27寸,鑫锐
100041402282,6199.00,商品名称：战旗战锤536T&商品编号：100041402282&商品毛重：10.0kg&商品产地：中国大陆&处理器：intel i5&类别：高端游戏&硬盘：固态硬盘&显卡型号：RTX 3060Ti&,http://img12.360buyimg.com/n1/s450x450_jfs/t1/113724/20/31213/145212/64278320F27ec0688/4f87a52629b6a460.jpg,【536T】13400F+3060Ti+16G+1T,,战旗
72077004453,1999.00,商品名称：惠普（HP）840G3 348G5 i5/6代-11代 14英寸 二手笔记本电脑 手提电脑 拍拍 3】840G3 i5 16G 500G固态 升级款 【9新】15天试用 整机保1年&商品编号：72077004453&店铺： 优本二手电脑专营店&商品毛重：2.5kg&商品产地：中国大陆&商品卖点：配置升级&成色：9成新&包装配件：其他&质保期：店铺保修&,http://img13.360buyimg.com/n1/s450x450_jfs/t1/133938/7/31187/79079/642bcbd8F119708c9/7542c0a49da8a809.jpg,3】840G3 i5 16G 500G固态 升级款,,惠普（HP）
10061316421635,5999.00,商品名称：华硕（ASUS）灵耀X13&商品编号：10061316421635&商品毛重：2.4kg&屏幕色域：100% DCI-P3&类型：轻薄笔记本&系统：Windows 11 带Office&厚度：15.0mm及以下&显卡芯片供应商：AMD&屏幕比例：16:10&系列：华硕-灵耀X系列&支持IPv6：支持IPv6&机械硬盘：无机械硬盘&能效等级：一级能效&处理器：AMD R7&屏幕刷新率：60Hz&内存容量：16GB&特性：PCI-E高速固态硬盘，背光键盘，指纹识别&显卡型号：集成显卡&屏幕尺寸：13.0-13.9英寸&固态硬盘（SSD）：512GB&颜色：蓝色&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/118751/17/38516/86470/64537890F13e57faa/e3de211d19c72ee2.jpg,R7-6800U 16G 512G夜蓝,,华硕（ASUS）
10068135208242,1258.00,商品名称：HUAVS90&商品编号：10068135208242&店铺： HUAV平板电脑旗舰店&商品毛重：1.2kg&商品产地：中国大陆&可扩展容量：最大支持1TB&分辨率：2560*1600&类型：二合一平板&优选服务：三年质保&厚度：7.0mm以下&特性：机身防水，5G上网，分屏应用，3G或4G上网，指纹识别，窄边框，GPS导航，高保真音质，AI智能语音&屏幕尺寸：12英寸&能效等级：一级能效&学生模式：含学生模式&支持IPv6：不支持IPv6&CPU核心数：十核&运行内存：12GB&是否支持专用键盘：支持专用键盘&家长管控：可管控&内存容量：256GB&系统：Android&颜色：蓝色&,http://img12.360buyimg.com/n1/jfs/t1/115353/24/31097/63191/63da1232Fda9b4e96/66e1ff3e295581b7.jpg,星河蓝,新Pro旗舰12G+256G原装键盘鼠标,HUAV
10049117556807,8199.00,商品名称：名龙堂（MLOONG）灵龙G3S&商品编号：10049117556807&店铺： 名龙堂DIY电脑旗舰店&商品毛重：15.0kg&商品产地：中国大陆&货号：灵龙G3S&处理器：intel i5&类别：主流游戏&硬盘：固态硬盘&显卡型号：RTX 3060Ti&适用游戏：天龙八部，吃鸡游戏，极品飞车，英雄联盟，2K15，风暴英雄，求生之路2，堡垒之夜，坦克世界，刺客信条&,http://img12.360buyimg.com/n1/jfs/t1/116358/36/33617/94569/643fa1eaF60c4c1cc/c97c6221f442d1a6.jpg,豪华版:i5 13400F+3060TI,,名龙堂（MLOONG）
57166599466,2680.00,商品名称：亚当贝尔 电竞独显 办公游戏迷你家用组装吃鸡台式机电脑主机整机 主机+32英寸曲面显示器 配置五（E5十核/32G/GTX1660S吃鸡）&商品编号：57166599466&店铺： 亚当贝尔电脑旗舰店&商品毛重：6.8kg&屏幕尺寸：27英寸及以上&系列：亚当贝尔-幻影&类型：单主机&系统：Windows 10&机箱大小：10L以下&处理器：intel&内存容量：32GB&硬盘容量：480-512GB SSD&支持IPv6：支持IPv6&显卡型号：GTX1660S&优选服务：上门服务，三年质保&特性：RGB灯效，侧透&适用场景：游戏电竞&,http://img11.360buyimg.com/n1/jfs/t1/127173/5/32036/112849/643ca2c3F10cd0f40/b32ffdd05a6a56fc.jpg,主机+32英寸曲面显示器,配置五（E5十核/32G/GTX1660S吃鸡）,亚当贝尔
10069708663599,1199.00,商品名称：联想（Lenovo）联想小新Pad&商品编号：10069708663599&店铺： 京东电竞官方旗舰店&商品毛重：1.0kg&商品产地：中国大陆&内存容量：128GB&可扩展容量：最大支持1TB&学生模式：含学生模式&类型：二合一平板&支持IPv6：支持IPv6&护眼模式：莱茵认证&优选服务：两年质保&厚度：7.1-9mm&处理器：高通680&分辨率：2000*1200&运行内存：6GB&CPU核心数：八核&家长管控：可管控&系统：Android&特性：分屏应用，窄边框，高保真音质&颜色：灰色&,http://img14.360buyimg.com/n1/jfs/t1/164462/27/37911/95572/6458846bFa1d2907e/7fc9d5c94d7a42dd.png,6G+128G｜WIFI｜深空灰,,联想（Lenovo）
100050343520,8488.00,商品名称：机械革命蛟龙16 Pro&商品编号：100050343520&商品毛重：4.26kg&商品产地：中国大陆&屏幕色域：100%sRGB&类型：高端游戏笔记本&系统：Windows 11 不带Office&厚度：20.0mm以上&机身材质：金属+复合材质&显卡芯片供应商：NVIDIA&内存容量：16GB&系列：机械革命蛟龙&支持IPv6：支持IPv6&颜色：白色&显卡类型：发烧级游戏光线追踪显卡&处理器：AMD R9&屏幕刷新率：240Hz&待机时长：小于5小时&特征特质：硬盘可扩展，大内存（16GB及以上），光线追踪技术&显卡型号：RTX 4060&屏幕尺寸：16.0-16.9英寸&固态硬盘（SSD）：1TB&机械硬盘：无机械硬盘&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/116072/22/35142/178053/644266e4Fef8acb95/645123f2e3c53f72.jpg,R9-7945HX/16G/240HZ/白,RTX4060,机械革命（MECHREVO）
100022046455,2097.00,商品名称：AOCA910&商品编号：100022046455&商品毛重：6.465kg&商品产地：中国大陆&屏幕尺寸：无显示器&系列：AOC-荣光系列&类型：单主机&优选服务：上门服务，三年质保&机箱大小：10-20L&处理器：intel i3&硬盘容量：512GB SSD&内存容量：16GB&显卡型号：集成显卡&系统：Windows 10&支持IPv6：支持IPv6&适用场景：商用&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/102291/17/38588/43729/64546ca9F69331eec/c55ab0b8a30ed12d.jpg,,【12代推荐】i3-12100/16G/500G,AOC
100043033741,9299.00,商品名称：联想拯救者刃7000K&商品编号：100043033741&商品毛重：13.9kg&商品产地：中国大陆&屏幕尺寸：无显示器&能效等级：一级能效&支持IPv6：支持IPv6&系统：Windows 11&机箱大小：20L-30L&处理器：intel&硬盘容量：512GB SSD&内存容量：16GB&显卡型号：RTX 3070&类型：单主机&系列：联想 - 拯救者&适用场景：游戏电竞&,http://img11.360buyimg.com/n1/s450x450_jfs/t1/201774/11/34587/101613/6462f8a9F5c239698/179f033bcbdc9714.jpg,13代i5K RTX3070 16G DDR5,单主机,联想（Lenovo）
100048604978,6498.00,商品名称：惠普HP Pro Tower ZHAN 99 G9 Desktop PC&商品编号：100048604978&商品毛重：7.36kg&商品产地：中国大陆&货号：81L28PC&屏幕尺寸：23-25英寸&系列：惠普-战系列&支持IPv6：支持IPv6&系统：Windows 11&机箱大小：10-20L&处理器：intel i7&硬盘容量：1TB SSD+2TB HDD&内存容量：32GB&显卡型号：集成显卡&类型：主机+显示器&能效等级：一级能效&适用场景：商用&,http://img13.360buyimg.com/n1/s450x450_jfs/t1/88758/14/33564/55704/64579ad0Ff929b8e8/036aa6e72ed47041.jpg,23.8英寸【推荐】,【新】i7-13700  32G 1TSSD+2T,惠普（HP）
100033884215,4539.00,商品名称：宏碁暗影骑士龙&商品编号：100033884215&商品毛重：3.98kg&商品产地：中国大陆&屏幕色域：100%sRGB&类型：游戏笔记本&优选服务：两年质保&厚度：20.0mm以上&机身材质：复合材质&显卡芯片供应商：NVIDIA&内存容量：16GB&系列：宏碁-暗影骑士&支持IPv6：支持IPv6&机械硬盘：无机械硬盘&处理器：AMD R7&系统：Windows 11 带Office&特征特质：硬盘可扩展，内存可扩展，光线追踪技术&屏幕刷新率：165Hz&待机时长：小于5小时&屏幕尺寸：15.0-15.9英寸&显卡型号：RTX 3050&显卡类型：高性能游戏独立显卡&固态硬盘（SSD）：512GB&颜色：黑色&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/175363/8/31828/76250/6454cd00Fd10081ee/e2b637a36134a433.jpg,R7-6800H/满血RTX3050/165Hz,,宏碁（acer）
100050026395,3798.00,商品名称：清华同方精锐M825&商品编号：100050026395&商品毛重：6.5kg&商品产地：中国大陆&屏幕尺寸：23-25英寸&系列：清华同方-精锐&类型：主机+显示器&系统：Windows 11&机箱大小：10L以下&处理器：intel i5&硬盘容量：512GB SSD&显卡型号：集成显卡&内存容量：16GB&支持IPv6：支持IPv6&适用场景：商用&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/155979/9/37485/45700/6462ecd0Fff08c37a/87b491658b514b46.jpg,23.8英寸,13代i5|16G|512G,清华同方（THTF）
100052570323,2999.00,商品名称：攀升PS400-02010103ABAF&商品编号：100052570323&商品毛重：9.14kg&商品产地：中国大陆&处理器：intel i5&类别：入门游戏&硬盘：固态硬盘&显卡型号：GTX 1650&适用游戏：英雄联盟，梦三国&,http://img13.360buyimg.com/n1/s450x450_jfs/t1/171429/28/33012/109758/645ca907F73b82193/8295810639dced0c.jpg,探险家系列 游戏主机,A15丨10代i5 GTX1650 16G 512G,攀升（IPASON）
100051253851,4999.00,商品名称：华为HUAWEI MateBook E Go 2023款&商品编号：100051253851&商品毛重：2.23kg&商品产地：中国大陆&内存容量：512GB&分辨率：2560*1600&类型：二合一平板&系统：Windows&CPU核心数：八核&运行内存：16GB&屏幕尺寸：12.3英寸&厚度：7.1-9mm&支持IPv6：支持IPv6&颜色：白色&,http://img11.360buyimg.com/n1/s450x450_jfs/t1/92668/31/38570/66855/6461a7c5F06d4e5ce/5000dfd1fdab0977.jpg,雪域白+樱语粉键盘,【2023版】16+512GB,华为（HUAWEI）
