g_number,g_price,g_details,g_picture,g_color,g_size,g_brand
100034867440,1299.00,商品名称：华为nova 9 SE&商品编号：100034867440&商品毛重：300.00g&商品产地：中国大陆&CPU型号：骁龙600系列&运行内存：8GB&机身颜色：幻夜黑&三防标准：生活防水&屏幕分辨率：FHD+&充电功率：50-79W&机身内存：128GB&风格：商务，时尚&屏幕材质：LCD&后摄主像素：1亿像素&机身色系：黑色系&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/82844/39/22289/38915/635153deE722b3e77/7504f1dd017573a9.jpg,幻夜黑,8GB+128GB,华为（HUAWEI）
100041151842,995.00,商品名称：vivoY73t&商品编号：100041151842&商品毛重：460.00g&商品产地：中国大陆&CPU型号：天玑700系列&运行内存：6GB&机身颜色：雾蓝&三防标准：不支持防水&屏幕分辨率：FHD+&充电功率：26-49W&机身内存：128GB&机身色系：蓝色系&屏幕材质：LCD&后摄主像素：5000万像素&风格：科技，时尚，大气&,http://img12.360buyimg.com/n1/s450x450_jfs/t1/202553/19/20215/65735/63a15d41E7bbdb743/f1102b1a3aa8c388.jpg,雾蓝,6GB+128GB,vivo
100044835947,1899.00,商品名称：小米Redmi Note 12 Pro+&商品编号：100044835947&商品毛重：0.61kg&商品产地：中国大陆&CPU型号：天玑1080&运行内存：8GB&机身颜色：白色&三防标准：IP53&屏幕分辨率：FHD+&充电功率：120-150W&机身内存：256GB&机身色系：白色系&屏幕材质：OLED直屏&后摄主像素：2亿像素&风格：时尚，科技，大气&,http://img12.360buyimg.com/n1/s450x450_jfs/t1/102053/4/34704/50956/645275a5F065d42b8/b0c17510eafb4032.jpg,镜瓷白,8GB+256GB,小米（MI）
100042265411,2399.00,商品名称：荣耀荣耀X40 GT&商品编号：100042265411&商品毛重：480.00g&商品产地：中国大陆&CPU型号：骁龙888&运行内存：12GB&机身颜色：钛空银&三防标准：不支持防水&屏幕分辨率：FHD+&充电功率：50-79W&机身内存：256GB&风格：ins风，大气，科技&屏幕材质：LCD&后摄主像素：5000万像素&机身色系：银色系&,http://img11.360buyimg.com/n1/s450x450_jfs/t1/148238/14/31258/27698/63468df4E8901928d/0292f11d27944602.jpg,钛空银,12GB+256GB,荣耀（HONOR）
100049318546,5729.00,商品名称：AppleiPhone 14&商品编号：100049318546&商品毛重：340.00g&商品产地：中国大陆&CPU型号：A15&运行内存：未公布&机身颜色：紫色&三防标准：IP68&屏幕分辨率：FHD+&充电功率：以官网信息为准&机身内存：256GB&风格：苹果风&屏幕材质：OLED直屏&后摄主像素：1200万像素&机身色系：紫色系&,http://img11.360buyimg.com/n1/s450x450_jfs/t1/221186/17/25523/17434/6433c9ddF437ed226/f75d52b707073314.jpg,紫色,256GB,Apple
100054146783,8899.00,商品名称：AppleiPhone 14 Pro&商品编号：100054146783&商品毛重：377.00g&商品产地：中国大陆&CPU型号：A16&运行内存：未公布&机身颜色：暗紫色&三防标准：IP68&屏幕分辨率：FHD+&充电功率：以官网信息为准&机身内存：256GB&风格：苹果风&屏幕材质：OLED直屏&后摄主像素：4800万像素&机身色系：紫色系&,http://img13.360buyimg.com/n1/s450x450_jfs/t1/182237/10/33571/23686/64420626F0ac25ebf/d0e42def9a7b26d0.jpg,,,Apple
100024979770,3299.00,商品名称：荣耀Magic3 Pro&商品编号：100024979770&商品毛重：0.55kg&商品产地：中国大陆&CPU型号：骁龙888+&运行内存：8GB&机身颜色：釉白色&三防标准：IP68&屏幕分辨率：FHD+&充电功率：50-79W&机身内存：256GB&风格：大气，科技，商务&屏幕材质：OLED曲面屏&后摄主像素：5000万像素&机身色系：白色系&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/205419/35/778/130115/6113c1daEf289b8fc/d1ae13913d3a418d.jpg,釉白色,8GB+256GB,荣耀（HONOR）
10070756828595,8799.00,商品名称：Apple iPhone 14 Pro Max&商品编号：10070756828595&商品毛重：419.00g&CPU型号：A16&运行内存：未公布&机身颜色：银色&三防标准：IP68&屏幕分辨率：FHD+&充电功率：以官网信息为准&机身内存：256GB&机身色系：银色系&屏幕材质：OLED直屏&后摄主像素：4800万像素&风格：简约风，大气&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/112594/20/32082/21386/640ee575Ff240126d/1ba4789b920bd21d.jpg,256GB 银色,官方标配,Apple
100038245455,849.00,商品名称：OPPOA36&商品编号：100038245455&商品毛重：480.00g&商品产地：中国大陆&CPU型号：骁龙600系列&运行内存：6GB&机身颜色：未上市&三防标准：生活防水&屏幕分辨率：HD+&充电功率：25W及以下&机身内存：128GB&机身色系：混合色系&屏幕材质：LCD&后摄主像素：1300万像素&风格：简约风&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/191265/2/33314/38028/64365dafF3d89f012/e92ac905f159df23.jpg,晴川蓝,,OPPO
10057080646685,3499.00,商品名称：摩托罗拉（Motorola）X30 Pro&商品编号：10057080646685&商品毛重：0.58kg&CPU型号：骁龙8+ Gen 1&运行内存：12GB&机身颜色：墨韵黑&三防标准：生活防水&充电功率：50-79W&支持IPv6：支持IPv6&屏幕材质：OLED曲面屏&后摄主像素：2亿像素&机身内存：256GB&屏幕分辨率：FHD+&机身色系：黑色系&风格：大气，时尚，商务&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/120829/6/31783/60181/64546a2dFcb7b267c/35f08a74899ce226.jpg,12GB+256GB 墨韵黑,,摩托罗拉（Motorola）
10070752425659,7899.00,商品名称：AppleApple iPhone 14 Pro&商品编号：10070752425659&商品毛重：377.00g&CPU型号：A16&运行内存：6GB&机身颜色：金色&三防标准：IP68&充电功率：以官网信息为准&屏幕材质：OLED直屏&后摄主像素：4800万像素&机身内存：256GB&屏幕分辨率：FHD+&机身色系：未上市&特征特质：5G&风格：简约风&,http://img14.360buyimg.com/n1/s450x450_jfs/t1/187595/34/33107/23092/640edc9aF2ae7653d/d08f5a39dc98c7d8.jpg,金色 256GB,套餐一：官方标配,Apple
10061783430703,5709.00,商品名称：AppleiPhone 14 5G&商品编号：10061783430703&商品毛重：330.00g&商品产地：中国大陆&CPU型号：A15&运行内存：未公布&机身颜色：午夜色&三防标准：IP68&屏幕分辨率：FHD+&充电功率：25W及以下&机身内存：256GB&风格：商务，科技，苹果风&屏幕材质：OLED直屏&后摄主像素：1200万像素&机身色系：黑色系&,http://img13.360buyimg.com/n1/s450x450_jfs/t1/84291/4/16510/16915/63353c21E97ff807d/e4cb59e9f68c328b.jpg,256GB 午夜色,官方标配,Apple
10071307179576,8338.00,商品名称：三星（SAMSUNG）S23 Ultra&商品编号：10071307179576&店铺： 三星官翻手机旗舰店&商品毛重：200.00g&三防标准：IP68&充电功率：26-49W&电池容量：4500-5000mAh&后摄主像素：普通(以官网信息为准)&机身内存：512GB&屏幕分辨率：QHD+及以上&运行内存：12GB&来源渠道：7天机&风格：轻奢，大气，时尚&成色：准新品&屏幕尺寸：6.8-7.0英寸&机身色系：绿色系&,http://img11.360buyimg.com/n1/s450x450_jfs/t1/115815/14/35515/77839/644222beF5de37e49/c59e717dffa82981.jpg,悠远黑【准新】,12GB+256GB,三星（SAMSUNG）
10071762785927,3278.00,商品名称：华为（HUAWEI）P50&商品编号：10071762785927&商品毛重：500.00g&CPU型号：骁龙888&运行内存：8GB&机身颜色：曜金黑&三防标准：IP68&充电功率：50-79W&屏幕材质：OLED直屏&后摄主像素：5000万像素&机身内存：256GB&屏幕分辨率：FHD+&风格：ins风，科技，轻奢&特征特质：屏幕指纹，屏幕高刷新率，防水防尘，NFC&机身色系：黑色系&,http://img12.360buyimg.com/n1/s450x450_jfs/t1/217389/11/21312/359791/6421af4eF3271a4d1/a546a4c8cbb8e7c4.png,【P50E】曜金黑,8G+256G,华为（HUAWEI）
66923128055,2259.00,商品名称：Apple苹果 iPhone 11&商品编号：66923128055&店铺： 拍拍严选官方旗舰店&商品毛重：194.00g&成色：8成新以下&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/25719/19/21404/63519/645b507eFc020c7a5/020eb0cedd513fd1.png,白色,128G,Apple
100036314625,3693.00,商品名称：ROG游戏手机6 天玑至尊版&商品编号：100036314625&商品毛重：0.64kg&商品产地：中国大陆&CPU型号：天玑9000+&运行内存：12GB&机身颜色：太空灰&三防标准：IPX4&屏幕分辨率：FHD+&充电功率：50-79W&机身内存：256GB&风格：大气，科技&屏幕材质：OLED直屏&后摄主像素：5000万像素&机身色系：灰色系&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/121587/33/37580/80839/6455f271F0a3ef01a/9ebb317411066bd4.jpg,太空灰,12GB+256GB,ROG
100021631260,1399.00,商品名称：荣耀play5 5G&商品编号：100021631260&商品毛重：460.00g&商品产地：中国大陆&CPU型号：天玑800系列&运行内存：8GB&机身颜色：冰岛幻境&三防标准：不支持防水&充电功率：50-79W&支持IPv6：支持IPv6&屏幕材质：OLED直屏&后摄主像素：6400万像素&机身内存：128GB&屏幕分辨率：FHD+&机身色系：白色系&风格：炫彩，轻奢，时尚&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/62113/8/21801/25588/63293430E6c2f573f/4b90428b88320241.jpg,冰岛幻境,8GB+128GB,荣耀（HONOR）
10056279913828,2949.00,商品名称：Apple苹果12&商品编号：10056279913828&店铺： 靓机优品二手手机专营店&商品毛重：500.00g&三防标准：IP68&充电功率：以官网信息为准&电池容量：以官网信息为准&后摄主像素：1200万像素&机身内存：128GB&屏幕分辨率：FHD+&运行内存：4GB及以下&来源渠道：二手优品&风格：苹果风，时尚，简约风&机身色系：黑色系&屏幕尺寸：6.0-6.29英寸&成色：99新&,http://img13.360buyimg.com/n1/s450x450_jfs/t1/201034/14/27042/106479/63bbbc15F750b34b0/571e0d7c4844f614.jpg,黑色（店长推荐）,99新 128G 全网通 国行双卡（赠配件大礼包）,Apple
100024857651,1199.00,商品名称：华为畅享 50&商品编号：100024857651&商品毛重：450.00g&商品产地：中国大陆&CPU型号：麒麟700系列&运行内存：6GB&机身颜色：贝母白&三防标准：生活防水&屏幕分辨率：HD+&充电功率：25W及以下&机身内存：128GB&机身色系：白色系&屏幕材质：LCD&后摄主像素：1300万像素&风格：简约风，时尚，大气&,http://img11.360buyimg.com/n1/s450x450_jfs/t1/133498/9/32421/33003/644ba043F5040e07e/7240d705a09d5e46.jpg,白色,6G+128GB,华为（HUAWEI）
100057452753,1499.00,商品名称：荣耀荣耀X50i&商品编号：100057452753&商品毛重：430.00g&商品产地：中国大陆&CPU型号：天玑6020&运行内存：8GB&机身颜色：幻夜黑&三防标准：不支持防水&屏幕分辨率：FHD+&充电功率：26-49W&机身内存：256GB&机身色系：黑色系&屏幕材质：LTPS LCD&后摄主像素：1亿像素&风格：时尚&,http://img13.360buyimg.com/n1/s450x450_jfs/t1/157814/14/32575/49420/64586aabF91e0e820/5f8ee6e30034404c.jpg,幻夜黑,8GB+256GB,荣耀（HONOR）
100051140191,1899.00,商品名称：华为nova 10 SE&商品编号：100051140191&商品毛重：480.00g&商品产地：中国大陆&CPU型号：骁龙600系列&运行内存：未公布&机身颜色：10号色&三防标准：生活防水&屏幕分辨率：FHD+&充电功率：50-79W&机身内存：256GB&机身色系：纯色&屏幕材质：OLED直屏&后摄主像素：1亿像素&风格：商务，科技&,http://img11.360buyimg.com/n1/s450x450_jfs/t1/118371/1/33966/48678/6440f9daF587eba12/1bfd730a4e87737c.jpg,10号色,256GB,华为（HUAWEI）
100045503744,1099.00,商品名称：vivoiQOO Z7i&商品编号：100045503744&商品毛重：430.00g&商品产地：中国大陆&CPU型号：天玑6020&运行内存：8GB&机身颜色：冰湖蓝&三防标准：生活防水&充电功率：以官网信息为准&屏幕材质：LCD&后摄主像素：1300万像素&机身内存：128GB&屏幕分辨率：HD+&风格：时尚，科技&特征特质：5G&机身色系：蓝色系&,http://img14.360buyimg.com/n1/s450x450_jfs/t1/223928/17/21303/58274/645dde70F509aff54/88d55d4dd97e54d7.jpg,冰湖蓝,8GB+128GB,vivo
100047223347,2799.00,商品名称：小米Redmi K50 至尊版&商品编号：100047223347&商品毛重：480.00g&商品产地：中国大陆&CPU型号：骁龙8+ Gen 1&运行内存：12GB&机身颜色：银迹&三防标准：生活防水&屏幕分辨率：FHD+&充电功率：120-150W&机身内存：256GB&机身色系：白色系&屏幕材质：OLED直屏&风格：科技，户外，时尚&支持IPv6：支持IPv6&,http://img12.360buyimg.com/n1/s450x450_jfs/t1/42383/4/21044/48098/63ada400F5f90bde8/9b0250ebd1ebe670.jpg,银迹,12GB+256GB,小米（MI）
10068558565394,2559.00,商品名称：真我（realme）GT Neo 5&商品编号：10068558565394&商品毛重：200.00g&CPU型号：骁龙8+ Gen 1&运行内存：16GB&机身颜色：紫域幻想&三防标准：不支持防水&屏幕分辨率：FHD+&充电功率：120-150W&机身内存：256GB&机身色系：紫色系&屏幕材质：OLED直屏&后摄主像素：5000万像素&风格：时尚，科技，小巧&,http://img14.360buyimg.com/n1/s450x450_jfs/t1/218783/11/26475/122439/644f897eF4d5697db/a77546296aee966e.jpg,紫域幻想,16GB+256GB(150)W,真我（realme）
10039480416770,7299.00,商品名称：AppleiPhone 14 Pro&商品编号：10039480416770&商品毛重：390.00g&CPU型号：Apple A系列&运行内存：6GB&机身颜色：金色&三防标准：IP68&充电功率：25W及以下&屏幕材质：OLED直屏&后摄主像素：4800万像素&机身内存：128GB&屏幕分辨率：FHD+&泰尔电竞评级：否&机身色系：金色系&风格：简约风，大气，苹果风&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/122578/21/36900/100191/645c8507F21d1d84f/f221f9ddcc10cb0d.jpg,金色,128GB,Apple
100038316983,999.00,商品名称：OPPOA55s&商品编号：100038316983&商品毛重：483.00g&商品产地：中国大陆&CPU型号：天玑700系列&运行内存：8GB&机身颜色：轻快蓝&三防标准：不支持防水&屏幕分辨率：HD+&充电功率：25W及以下&机身内存：128GB&风格：简约风，时尚&屏幕材质：LCD&后摄主像素：1300万像素&机身色系：蓝色系&,http://img13.360buyimg.com/n1/s450x450_jfs/t1/99963/40/37834/36999/64365c4aF4a937c4e/53078fb59c8fcaef.jpg,轻快蓝,,OPPO
100047758668,1599.00,商品名称：荣耀荣耀手机&商品编号：100047758668&商品毛重：440.00g&商品产地：中国大陆&CPU型号：天玑6020&运行内存：8GB&机身颜色：星梦银&三防标准：不支持防水&屏幕分辨率：FHD+&充电功率：26-49W&机身内存：256GB&机身色系：银色系&屏幕材质：LTPS LCD&后摄主像素：5000万像素&风格：时尚，大气&,http://img13.360buyimg.com/n1/s450x450_jfs/t1/146339/11/36676/46718/6459f11dF0f224faf/cc3026ff54037c19.jpg,星梦银,8GB+256GB,荣耀（HONOR）
100029863418,1699.00,商品名称：荣耀荣耀畅玩20 Pro&商品编号：100029863418&商品毛重：415.00g&商品产地：中国大陆&CPU型号：MTK G系列&运行内存：8GB&机身颜色：幻夜黑&三防标准：不支持防水&屏幕分辨率：FHD+&充电功率：25W及以下&机身内存：128GB&机身色系：黑色系&屏幕材质：OLED直屏&后摄主像素：6400万像素&风格：大气&,http://img13.360buyimg.com/n1/s450x450_jfs/t1/6580/40/10546/21473/63b3d900F6bb52c1a/b3674b0f29ac81b2.jpg,幻夜黑,,荣耀（HONOR）
100043105949,1399.00,商品名称：华为Hi nova 9&商品编号：100043105949&商品毛重：1.0kg&商品产地：中国大陆&CPU型号：骁龙778G&运行内存：8GB&机身颜色：亮黑色&三防标准：不支持防水&屏幕分辨率：FHD+&充电功率：50-79W&机身内存：128GB&风格：国潮风，简约风&屏幕材质：OLED曲面屏&后摄主像素：5000万像素&机身色系：黑色系&,http://img14.360buyimg.com/n1/s450x450_jfs/t1/186329/35/31552/42160/64549dd5F5d70dbd3/959f35b37d0b7c26.jpg,亮黑色,8+128G,华为（HUAWEI）
10045478159823,5299.00,商品名称：华为（HUAWEI）Mate40E Pro&商品编号：10045478159823&商品毛重：500.00g&CPU型号：麒麟9000系列&运行内存：8GB&机身颜色：亮黑色&三防标准：生活防水&充电功率：50-79W&支持IPv6：支持IPv6&屏幕材质：OLED曲面屏&后摄主像素：5000万像素&机身内存：256GB&屏幕分辨率：FHD+&机身色系：黑色系&风格：简约风，大气，时尚&,http://img13.360buyimg.com/n1/s450x450_jfs/t1/167876/15/32272/124128/645da79bF8e88777d/ebd3f0b263b58311.jpg,亮黑色,8+256G【180天碎屏保】,华为（HUAWEI）
10023925368342,5049.00,商品名称：Apple iPhone 苹果12 Pro Max 二手手机 支持移动联通电信5G 学生机 国行 石墨色 256GB&商品编号：10023925368342&店铺： 拍拍严选官方旗舰店&商品毛重：226.00g&成色：8成新以下&,http://img12.360buyimg.com/n1/s450x450_jfs/t1/103631/9/30073/66218/645b509eF6e7ed89d/07bb3f99a3fe11b6.png,石墨色,256GB,Apple
10060229866306,7849.00,商品名称：AppleiPhone 14 Pro&商品编号：10060229866306&商品毛重：380.00g&CPU型号：A16&运行内存：未公布&机身颜色：暗紫色&三防标准：IP68&充电功率：以官网信息为准&支持IPv6：支持IPv6&屏幕材质：OLED直屏&后摄主像素：4800万像素&机身内存：256GB&屏幕分辨率：FHD+&机身色系：混合色系&风格：苹果风&,http://img11.360buyimg.com/n1/s450x450_jfs/t1/118750/26/35384/71528/6459b940Ffb431809/268d138666dfd1c8.jpg,暗紫色 256G,套装一：搭配90天碎屏保障,Apple
100055452439,2599.00,商品名称：真我GT Neo5 SE&商品编号：100055452439&商品毛重：0.58kg&商品产地：中国大陆&CPU型号：骁龙7+ Gen2&运行内存：16GB&机身颜色：最终幻想&三防标准：生活防水&充电功率：80-119W&屏幕材质：OLED直屏&后摄主像素：6400万像素&机身内存：1TB&屏幕分辨率：FHD+&泰尔电竞评级：电竞手机&风格：国潮风，朋克，炫彩&机身色系：混合色系&,http://img14.360buyimg.com/n1/s450x450_jfs/t1/211377/30/31842/77242/645de8d8F5575d4e7/f5ca4fd53913bed8.jpg,最终幻想,16GB+1TB,真我（realme）
100048993942,2889.00,商品名称：小米小米12S&商品编号：100048993942&商品毛重：0.54kg&商品产地：中国大陆&CPU型号：骁龙8+ Gen 1&运行内存：8GB&机身颜色：蓝色&三防标准：生活防水&充电功率：50-79W&支持IPv6：支持IPv6&屏幕材质：OLED曲面屏&后摄主像素：5000万像素&机身内存：256GB&屏幕分辨率：FHD+&机身色系：蓝色系&风格：国潮风，商务，朋克&,http://img12.360buyimg.com/n1/s450x450_jfs/t1/223658/20/18720/53945/645dd3d0F6e9dcded/fc7457c90711d30f.jpg,蓝色,8GB+256GB,小米（MI）
10060144736910,7844.00,商品名称：AppleiPhone 14 Pro&商品编号：10060144736910&商品毛重：500.00g&CPU型号：A16&运行内存：6GB&机身颜色：暗紫色&三防标准：IP68&屏幕分辨率：QHD+及以上&充电功率：以官网信息为准&机身内存：128GB&机身色系：黑色系&屏幕材质：OLED直屏&后摄主像素：4800万像素&风格：苹果风，科技，商务&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/219114/35/26282/22182/644623c2F09f79bb1/95be5283c3ec61ce.jpg,暗紫色,256G,Apple
10060148032000,8744.00,商品名称：AppleiPhone 14 Pro Max&商品编号：10060148032000&商品毛重：500.00g&CPU型号：A16&运行内存：6GB&机身颜色：暗紫色&三防标准：IP68&屏幕分辨率：QHD+及以上&充电功率：以官网信息为准&机身内存：128GB&风格：简约风，苹果风，商务&屏幕材质：OLED直屏&后摄主像素：4800万像素&机身色系：黑色系&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/96917/27/30569/23299/642844b4F76a6647c/2c1340503e3e4f39.jpg,暗紫色,256G,Apple
100043216595,5399.00,商品名称：AppleiPhone 14&商品编号：100043216595&商品毛重：340.00g&商品产地：中国大陆&CPU型号：A15&运行内存：未公布&机身颜色：星光色&三防标准：IP68&屏幕分辨率：FHD+&充电功率：以官网信息为准&机身内存：128GB&风格：苹果风&屏幕材质：OLED直屏&后摄主像素：1200万像素&机身色系：白色系&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/167547/25/34277/24880/6412d236Fcd068489/236fad710b0100d8.jpg,星光色,128GB,Apple
10038250397483,6669.00,商品名称：AppleiPhone 13 Pro Max&商品编号：10038250397483&店铺： 拍拍严选官方旗舰店&商品毛重：200.00g&成色：8成新以下&,http://img13.360buyimg.com/n1/s450x450_jfs/t1/143913/11/34825/64790/645b50c6F84c06767/0e71660158667e51.png,远峰蓝色,256GB,Apple
100049795335,2299.00,商品名称：vivoS16e&商品编号：100049795335&商品毛重：0.537kg&商品产地：中国大陆&CPU型号：Exynos系列&运行内存：12GB&机身颜色：紫色&三防标准：生活防水&屏幕分辨率：FHD+&充电功率：50-79W&机身内存：256GB&机身色系：紫色系&屏幕材质：OLED直屏&后摄主像素：5000万像素&风格：简约风，科技，时尚&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/167684/32/36688/71800/645cb8f2F3057a824/a19ac803a92a40f1.jpg,风信紫,12GB+256GB,vivo
10065882701427,6359.00,商品名称：AppleiPhone 14 Pro&商品编号：10065882701427&商品毛重：500.00g&CPU型号：A16&机身颜色：银色&三防标准：IP68&屏幕分辨率：FHD+&充电功率：25W及以下&机身内存：128GB&机身色系：银色系&屏幕材质：OLED直屏&后摄主像素：4800万像素&风格：商务，科技，苹果风&,http://img12.360buyimg.com/n1/s450x450_jfs/t1/106226/33/38541/22195/640881baF01c88bb3/a7c91bde0d0d7a42.jpg,银色,全网通 128GB 官方标配,Apple
10070077326267,7099.00,商品名称：AppleiPhone 14 Pro&商品编号：10070077326267&商品毛重：380.00g&CPU型号：A16&运行内存：未公布&机身颜色：暗紫色&三防标准：IP68&充电功率：以官网信息为准&支持IPv6：支持IPv6&屏幕材质：OLED直屏&后摄主像素：4800万像素&特征特质：NFC&屏幕分辨率：FHD+&机身色系：混合色系&机身内存：128GB&风格：苹果风&,http://img12.360buyimg.com/n1/s450x450_jfs/t1/121658/23/31708/20815/6402d855F2cccc908/3765e1e52d4bfd71.jpg,暗紫色 128G,官方标配1,Apple
100046328385,1399.00,商品名称：真我10 Pro&商品编号：100046328385&商品毛重：480.00g&商品产地：中国大陆&CPU型号：骁龙600系列&运行内存：12GB&机身颜色：海&三防标准：不支持防水&屏幕分辨率：FHD+&充电功率：26-49W&机身内存：256GB&机身色系：深蓝色系&屏幕材质：LCD&后摄主像素：普通(以官网信息为准)&风格：国潮风&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/72366/8/22892/63735/645dead7Fe833c94e/5d9de5c885151904.jpg,海,12GB+256GB,真我（realme）
10052291111051,1749.00,商品名称：一加Ace 竞速版&商品编号：10052291111051&商品毛重：0.55kg&商品产地：中国大陆&CPU型号：天玑8100-MAX&运行内存：12GB&机身颜色：竞技灰&三防标准：生活防水&充电功率：50-79W&支持IPv6：支持IPv6&屏幕材质：LCD&后摄主像素：6400万像素&特征特质：屏幕高刷新率，防水防尘，NFC，5G&屏幕分辨率：FHD+&泰尔电竞评级：否&风格：简约风，大气，时尚，商务&机身内存：256GB&机身色系：黑色系&,http://img11.360buyimg.com/n1/s450x450_jfs/t1/104117/32/34561/61840/644b2bfcF25e709c9/cdf32076dd4597a5.jpg,竞技灰,12GB+256GB,一加
100038801707,1549.00,商品名称：荣耀荣耀X30&商品编号：100038801707&商品毛重：470.00g&商品产地：中国大陆&CPU型号：骁龙600系列&运行内存：8GB&机身颜色：魅海蓝&三防标准：不支持防水&屏幕分辨率：FHD+&充电功率：50-79W&机身内存：256GB&机身色系：蓝色系&屏幕材质：LCD&后摄主像素：4800万像素&风格：科技，时尚&,http://img12.360buyimg.com/n1/s450x450_jfs/t1/147966/21/31822/54398/643ceec5Fca5548c4/90754c2a759e0a4f.jpg,魅海蓝,8GB+256GB,荣耀（HONOR）
10065755785082,2299.00,商品名称：OPPOReno9&商品编号：10065755785082&商品毛重：500.00g&商品产地：中国大陆&CPU型号：骁龙778G&机身颜色：微醺&三防标准：生活防水&屏幕分辨率：FHD+&充电功率：50-79W&机身色系：金色系&屏幕材质：OLED曲面屏&后摄主像素：未上市&风格：时尚&,http://img12.360buyimg.com/n1/s450x450_jfs/t1/186492/8/35334/123583/644b2ddbFb55149d1/de9eb08b0702a949.jpg,Reno9 微醺 8+256GB,5G 全网通 官方标配【咨询有礼+晒单30】,OPPO
10070041455604,6999.00,商品名称：AppleiPhone14 Pro&商品编号：10070041455604&商品毛重：450.00g&CPU型号：A16&运行内存：未公布&机身颜色：暗紫色&三防标准：IP68&充电功率：25W及以下&支持IPv6：支持IPv6&屏幕材质：OLED直屏&后摄主像素：4800万像素&特征特质：防水防尘，无线充电，NFC，5G&屏幕分辨率：FHD+&风格：商务，科技，苹果风&机身色系：紫色系&机身内存：128GB&,http://img14.360buyimg.com/n1/s450x450_jfs/t1/69091/34/21517/15661/6401d541Fc75f538b/55cc59f85fafda29.jpg,暗紫色128GB,套餐一【官方标配】,Apple
10027763014461,4099.00,商品名称：华为（HUAWEI）Mate 40E&商品编号：10027763014461&商品毛重：1.0kg&CPU型号：麒麟990系列&运行内存：8GB&机身颜色：亮黑色&三防标准：不支持防水&屏幕分辨率：FHD+&充电功率：26-49W&机身内存：256GB&风格：大气，商务，时尚&屏幕材质：OLED曲面屏&后摄主像素：6400万像素&机身色系：黑色系&,http://img11.360buyimg.com/n1/s450x450_jfs/t1/215627/40/26491/57129/6417fbf4F71b3fbba/9a490c6b630ec40a.jpg,釉白色,8+256GB,华为（HUAWEI）
100042697317,7699.00,商品名称：AppleiPhone 14 Pro Max&商品编号：100042697317&商品毛重：420.00g&商品产地：中国大陆&CPU型号：A16&运行内存：未公布&机身颜色：暗紫色&三防标准：IP68&屏幕分辨率：FHD+&充电功率：25W及以下&机身内存：128GB&风格：苹果风，科技&屏幕材质：OLED直屏&后摄主像素：4800万像素&机身色系：紫色系&,http://img12.360buyimg.com/n1/s450x450_jfs/t1/143543/26/30709/43956/6441fa14Fe92f4f79/177ef1d9f3558ffb.jpg,暗紫色,128G,Apple
10042621966873,2149.00,商品名称：Apple 苹果 iPhone 11 仅更换品牌电池 二手手机 优品 95新白色 128GB&商品编号：10042621966873&店铺： 拍拍严选官方旗舰店&商品毛重：371.00g&成色：8成新以下&,http://img13.360buyimg.com/n1/s450x450_jfs/t1/102988/7/21523/36755/63f486a3F07d7770e/5cae5f323e75a763.png,95新白色,128GB,Apple
10061161216305,6079.00,商品名称：Apple iPhone 13 Pro Max 苹果13 ProMax 5G 二手苹果手机 国行双卡 远峰蓝色{评价有礼} 128G全网通【送快充套装】 99新[评价有礼]&商品编号：10061161216305&店铺： 星期八二手手机专营店&商品毛重：100.00g&三防标准：生活防水&屏幕分辨率：HD+&CPU型号：A15&成色：9成新&后摄主像素：1200万像素&屏幕尺寸：6.6-6.79英寸&,http://img10.360buyimg.com/n1/s450x450_jfs/t1/126198/12/35951/96842/644a2853F93add536/0067dab4123ae13f.jpg,远峰蓝色{评价有礼},128G全网通【送快充套装】,Apple
100045739717,1699.00,商品名称：小米Redmi Note 12 Pro&商品编号：100045739717&商品毛重：500.00g&商品产地：中国大陆&CPU型号：天玑1080&运行内存：8GB&机身颜色：黑色&三防标准：生活防水&屏幕分辨率：FHD+&充电功率：50-79W&机身色系：黑色系&屏幕材质：OLED直屏&机身内存：256GB&风格：苹果风&,http://img12.360buyimg.com/n1/s450x450_jfs/t1/209834/28/32051/37301/6437661eFb30df796/e8d71988f3de7359.jpg,子夜黑,8GB+256GB,小米（MI）
